subtyp__C0__           __C1__ en typ som ärver en supertyp__C2__\n__C3__         __C4__ en typ som ärvs av en subtyp__C5__\n__C6__           __C7__ en typ som är rot i ett arvsträd__C8__\n__C9__  __C10__ en medlem som saknar implementation__C11__\n__C12__   __C13__ en medlem som ej saknar implementation__C14__\n__C15__     __C16__ en typ som kan ha abstrakta medlemmar; kan ej instansieras__C17__\n__C18__      __C19__ en typ som ej har abstrakta medlemmar; kan instansieras__C20__\n__C21__     __C22__ en namnlös klass som skapas direkt vid instansiering __C23__\n__C24__            __C25__ en konkret typ som __C26____C27__\n__C28__   __C29__ en abstrakt typ som __C30____C31__\n__C32__            __C33__ är en abstrakt typ som __C34__ __C35__\n__C36__          __C37__ står före en supertyp, medför arv av supertypens medlemmar__C38__\n__C39__         __C40__ en medlem överskuggar (byter ut) en medlem i en superttyp__C41__\n__C42__        __C43__ gör en medlem synlig i subtyper till denna typ (jmf __C44__)__C45__\n__C46__  __C47__ gör medlemen gurka final: förhindrar överskuggning__C48__\n__C49__      __C50__ gör klassen final: förhindrar vidare subtypning__C51__\n__C52__           __C53__ förseglad trait/klass: enbart subtyper i denna kodfil, koll av match__C54__\n__C55__       __C56__ berätta att den är tänkt att ärvas, __C57__ krävs för arv i annan kodfil__C58__   \n__C59__\n__C60__      __C61__ refererar till supertypens medlem __C62__ (jmf __C63__)	subtyp__C0__           __C1__ en typ som ärver en supertyp__C2__\n__C3__         __C4__ en typ som ärvs av en subtyp__C5__\n__C6__           __C7__ en typ som är rot i ett arvsträd__C8__\n__C9__  __C10__ en medlem som saknar implementation__C11__\n__C12__   __C13__ en medlem som ej saknar implementation__C14__\n__C15__     __C16__ en typ som kan ha abstrakta medlemmar; kan ej instansieras__C17__\n__C18__      __C19__ en typ som ej har abstrakta medlemmar; kan instansieras__C20__\n__C21__     __C22__ en namnlös klass som skapas direkt vid instansiering __C23__\n__C24__            __C25__ en konkret typ som __C26____C27__\n__C28__   __C29__ en abstrakt typ som __C30____C31__\n__C32__            __C33__ är en abstrakt typ som __C34__ __C35__\n__C36__          __C37__ står före en supertyp, medför arv av supertypens medlemmar__C38__\n__C39__         __C40__ en medlem överskuggar (byter ut) en medlem i en superttyp__C41__\n__C42__        __C43__ gör en medlem synlig i subtyper till denna typ (jmf __C44__)__C45__\n__C46__  __C47__ gör medlemen gurka final: förhindrar överskuggning__C48__\n__C49__      __C50__ gör klassen final: förhindrar vidare subtypning__C51__\n__C52__           __C53__ förseglad trait/klass: enbart subtyper i denna kodfil, koll av match__C54__\n__C55__       __C56__ berätta att den är tänkt att ärvas, __C57__ krävs för arv i annan kodfil__C58__   \n__C59__\n__C60__      __C61__ refererar till supertypens medlem __C62__ (jmf __C63__)
subtyp__C0__           __C1__ en typ som ärver en supertyp__C2__\n__C3____C4__supertyp__C5__         __C6__ en typ som ärvs av en subtyp__C7__\n__C8____C9__bastyp__C10__           __C11__ en typ som är rot i ett arvsträd__C12__\n__C13____C14__abstrakt medlem__C15__  __C16__ en medlem som saknar implementation__C17__\n__C18____C19__konkret medlem__C20__   __C21__ en medlem som ej saknar implementation__C22__\n__C23____C24__abstrakt typ__C25__     __C26__ en typ som kan ha abstrakta medlemmar; kan ej instansieras__C27__\n__C28____C29__konkret typ__C30__      __C31__ en typ som ej har abstrakta medlemmar; kan instansieras__C32__\n__C33____C34__anonym klass__C35__     __C36__ en namnlös klass som skapas direkt vid instansiering __C37__\n__C38__            __C39__ en konkret typ som __C40____C41__kan ej ha abstrakta medlemmar__C42____C43__\n__C44__   __C45__ en abstrakt typ som __C46____C47__kan ha abstrakta medlemmar__C48____C49__\n__C50__            __C51__ är en abstrakt typ som __C52____C53__kan mixas in__C54__ __C55__\n__C56__          __C57__ står före en supertyp, medför arv av supertypens medlemmar__C58__\n__C59__         __C60__ en medlem överskuggar (byter ut) en medlem i en superttyp__C61__\n__C62__        __C63__ gör en medlem synlig i subtyper till denna typ (jmf __C64__)__C65__\n__C66__  __C67__ gör medlemen gurka final: förhindrar överskuggning__C68__\n__C69__      __C70__ gör klassen final: förhindrar vidare subtypning__C71__\n__C72__           __C73__ förseglad trait/klass: enbart subtyper i denna kodfil, koll av match__C74__\n__C75__       __C76__ berätta att den är tänkt att ärvas, __C77__ krävs för arv i annan kodfil__C78__   \n__C79__\n__C80__      __C81__ refererar till supertypens medlem __C82__ (jmf __C83__)	subtype__C0__           __C1__ a type that inherits from a supertype__C2__\n__C3____C4__supertype__C5__         __C6__ a type that is inherited by a subtype__C7__\n__C8____C9__base type__C10__           __C11__ a type that is the root in an inheritance tree__C12__\n__C13____C14__abstract member__C15__  __C16__ a member that lacks implementation__C17__\n__C18____C19__concrete member__C20__   __C21__ a member that does not lack implementation__C22__\n__C23____C24__abstract type__C25__     __C26__ a type that can have abstract members; cannot be instantiated__C27__\n__C28____C29__concrete type__C30__      __C31__ a type that does not have abstract members; can be instantiated__C32__\n__C33____C34__anonymous class__C35__     __C36__ a nameless class created directly at instantiation __C37__\n__C38__            __C39__ a concrete type that __C40____C41__cannot have abstract members__C42____C43__\n__C44__   __C45__ an abstract type that __C46____C47__can have abstract members__C48____C49__\n__C50__            __C51__ is an abstract type that __C52____C53__can be mixed in__C54__ __C55__\n__C56__          __C57__ denotes a supertype, leading to inheritance of the supertype's members__C58__\n__C59__         __C60__ a member shadows (replaces) a member in a supertyp__C61__\n__C62__        __C63__ makes a member visible in subtypes to this type (cmp __C64__)__C65__\n__C66__  __C67__ makes the member sealed: prevents shadowing__C68__\n__C69__      __C70__ makes the class final: prevents further subclassing__C71__\n__C72__           __C73__ sealed trait/class: only subtypes in this code file, match check__C74__\n__C75__       __C76__ indicates that it is intended to be inherited, __C77__ required for inheritance in another code file__C78__   \n__C79__\n__C80__      __C81__ refers to the supertype's member __C82__ (cmp __C83__)
subtyper	subtypes
subtyperna	the subtypes
suit__C0__, på svenska även svit). Kortspelet poker handlar om att dra kort och få upp vissa kombinationer av kort, s.k. ''händer''__C1____C2____C3____C4__. Dessa är ordnade från bättre till sämre; den spelare som får bäst hand vinner.	Suit__C0__, also known as svit in Swedish). The card game poker involves drawing cards and obtaining certain combinations of cards, so-called ``hands''__C1____C2____C3____C4__. These are ordered from better to worse; the player who gets the best hand wins.
summa	sum
summa för kolumn,	sum for column,
supertyp	supertype
svenska	swedish
switch expressions, multi-line strings, sealed classes, records	switch expressions, multi-line strings, sealed classes, records
syftet	the purpose
symbolisk referens	symbolic reference
synliga utanför	visible outside
synlighet	visibility
synlighet, import/export, private/protected	visibility, import/export, private/protection
syntax	syntax
systemtest	system test
säker kod och felhantering	safe code and error handling
sätta sig in i en domänmodell	get into a domain model
sätter igång användarinteraktionen och hanterar undantag.	starts user interaction and handles exceptions.
så	so
så att din kod kompileras om automatiskt vid varje sparning med Ctrl+S.	so that your code is automatically compiled upon each save with Ctrl+S.
så att du kan göra mindre undersökningar rad för rad, medan du tänker.	so that you can perform smaller searches line by line, while you think.
så att du kan göra mindre undersökningar rad för rad, medan du tänker. Ctrl+D avslutar REPL, så du kan börja om efter kodändring.	so that you can perform smaller searches line by line, while you think. Ctrl+D ends the REPL, so you can restart after code changes.
så att namnet och åldern går att uppdatera	so that the name and age can be updated
så att täljare och nämnare blir så små som möjligt.	so that the numerator and denominator become as small as possible.
så länge	as long as
så många	so many
så nära det går att komma, det blir troligen inte exakt likhet.	so close to getting it, it will likely not be exact.
sök bakifrån efter index för element som är samma som x	search backwards for index of element that is the same as x
sök framifrån efter första element x där p(x) är sant	search from the front for the first element x where p(x) is true
sök framifrån efter index för element som är samma som x	search from front for index of element that is the same as x
sökkriteriu	search criteria
sökning	search
sökning i sekvenser	search in sequences
ta emot konstruktiv feedback och försöka förbättra din kod,	accept constructive feedback and try to improve your code,
tar bort marginal till och med vertikalstreck	removes margin up to and including vertical bar
tar emot värdet av en __C0__ och returnerar värdet av denna plus 1.	receives the value of a __C0__ and returns the value of this plus 1.
tar ut första värdet av vektorn __C0__ och returnerar den sparad i en __C1__, __C2__.	takes out the first value from vector __C0__ and returns it in a __C1__, __C2__.
teckenlitteral, omgärdas med 'enkelfnuttar'	string literal, enclosed in single quotes
teknologer__C0__ anställda som s.k. __C1__, __C2__\n__C3__\n__C4__\n__C5__\n2025 (24 st)	technologists__C0__ employees known as __C1__, __C2__\n__C3__\n__C4__\n__C5__\n2025 (24 individuals)
teknologer__C0__ anställda som s.k. __C1__, __C2__\n__C3__\n__C4__\n__C5__\n2025 (24 st) __C6__\nAlicia Lind,\nAlice Ward,\nAnnie Predel,\nAstrid Hammarberg,\nAxel Friberger,\nEbbe Flisbäck,\nElias Åradsson,\nHampus Edén,\nJohan Ekberg,\nJohannes Nydahl,\nJulius Gustafsson Bivrén,\nKarl Sellergren,\nLinus Ljung,\nLovisa Löfgren,\nMaja Blomgren,\nMaximilian Uggla,\nMelker Widén,\nMoa Gassilewski,\nMoa Jansson,\nNaima Khan,\nSamuel Jollivet,\nSara Reimers,\nViggo Bergdahl,\nWilliam Sonesson	engineers__C0__ employed as so-called __C1__, __C2__\n__C3__\n__C4__\n__C5__\n2025 (24 people) __C6__\nAlicia Lind,\nAlice Ward,\nAnnie Predel,\nAstrid Hammarberg,\nAxel Friberger,\nEbbe Flisbäck,\nElias Åradsson,\nHampus Edén,\nJohan Ekberg,\nJohannes Nydahl,\nJulius Gustafsson Bivrén,\nKarl Sellergren,\nLinus Ljung,\nLovisa Löfgren,\nMaja Blomgren,\nMaximilian Uggla,\nMelker Widén,\nMoa Gassilewski,\nMoa Jansson,\nNaima Khan,\nSamuel Jollivet,\nSara Reimers,\nViggo Bergdahl,\nWilliam Sonesson
teknologer__C0__ anställda som s.k. __C1____C2__amanuenser__C3__, __C4__\n__C5__\n__C6__\n__C7__\n2025 (24 st)	teknologer__C0__ anställda som s.k. __C1____C2__amanuenser__C3__, __C4__\n__C5__\n__C6__\n__C7__\n2025 (24 st)
teknologer__C0__ anställda som s.k. __C1____C2__amanuenser__C3__, __C4__\n__C5__\n__C6__\n__C7__\n2025 (24 st) __C8__\nAlicia Lind,\nAlice Ward,\nAnnie Predel,\nAstrid Hammarberg,\nAxel Friberger,\nEbbe Flisbäck,\nElias Åradsson,\nHampus Edén,\nJohan Ekberg,\nJohannes Nydahl,\nJulius Gustafsson Bivrén,\nKarl Sellergren,\nLinus Ljung,\nLovisa Löfgren,\nMaja Blomgren,\nMaximilian Uggla,\nMelker Widén,\nMoa Gassilewski,\nMoa Jansson,\nNaima Khan,\nSamuel Jollivet,\nSara Reimers,\nViggo Bergdahl,\nWilliam Sonesson	technologists__C0__ employees who are known as s.k. __C1____C2__amanuenses__C3__, __C4__\n__C5__\n__C6__\n__C7__\n2025 (24 st) __C8__\nAlicia Lind,\nAlice Ward,\nAnnie Predel,\nAstrid Hammarberg,\nAxel Friberger,\nEbbe Flisbäck,\nElias Åradsson,\nHampus Edén,\nJohan Ekberg,\nJohannes Nydahl,\nJulius Gustafsson Bivrén,\nKarl Sellergren,\nLinus Ljung,\nLovisa Löfgren,\nMaja Blomgren,\nMaximilian Uggla,\nMelker Widén,\nMoa Gassilewski,\nMoa Jansson,\nNaima Khan,\nSamuel Jollivet,\nSara Reimers,\nViggo Bergdahl,\nWilliam Sonesson
terminal	command line interface
testar om kompanjonsobjektet __C0__ är av typen __C1__ med två parametervärden.	testing if the companion object __C0__ is of type __C1__ with two parameter values.
testfall	test case
testköra,	testrun,
testresultat	test result
textbf__C0__text__C1__ applicerar fetstil.	bold__C0__text__C1__ applies bold styling.
textfiler	text files
think	think
this	this
throw	throw
tidskomplexitet	time complexity
tillagda \n  __C0__\n  .. med nya element ur	added\n __C0__\n ... with new elements from
tilldela	assign
tilldelas den första __C0__ som hittas i __C1__.	is assigned to the first __C0__ found in __C1__.
tilldelas en instans av __C0__-klassen med __C1__ och __C2__.	is assigned an instance of __C0__-class with __C1__ and __C2__.
tilldelas en ny instans av __C0__-klassen med motsvarande parametrar som g1.	is assigned a new instance of the __C0__-class with corresponding parameters as g1.
tilldelas samma __C0__-objekt som g1.	is assigned the same __C0__-object as g1.
tilldelas värdet 42 som förvaras i en __C0__ som visar att värde finns.	is assigned the value 42 which is stored in a __C0__ indicating that a value exists.
tilldelning	assignment
tilldelningssats	assignment statement
tillording av ärende till specifika personer som ska åtgärda problemet,	assignment of tasks to specific individuals who will address the issue,
tillstån	presence
tillstånd	state
tillståndsändring	state change
tillåter __C0____C1__kompilering av ofärdig kod__C2__.	allows __C0____C1__compilation of unfinished code__C2__.
tillåter forskare och författare att fokusera på innehållets kvalitet snarare än dess presentation.	allows researchers and authors to focus on the content's quality rather than its presentation.
time: (n: Int)(block: => Unit)Double	time: (n: Int)(block: => Unit) Double
tjänst	service
to patch__C0__, även på svenska: __C1____C2__att patcha__C3__)?	To patch__C0__, also in Swedish: __C1____C2__patching__C3__)?
to summon__C0__, eller __C1____C2__term inference__C3__, eller __C4____C5__implicit resolution__C6__.	to summon __C0__, or __C1__ __C2__term inference__C3__, or __C4__ __C5__implicit resolution__C6__.
toString	toString
tocdepth__C0____C1__1	tocdepth__C0____C1__1
tocdepth__C0____C1__2	tocdepth__C0____C1__2
tolka helhet	translate entire
tom	empty
tom parameterlista	empty parameter list
tom sekvenser	empty sequences
tomat	tomato
tomat är gott!	Tomato is good!
tomma parentes-par	empty parentheses pair
ton	a ton
tonhöjd	pitch
tonklass	class
topptyp	topptype
trait	trait
trait Djur\ncase class Katt() extends Djur\ncase class Hund() extends Djur	trait Animal\ncase class Cat() extends Animal\ncase class Dog() extends Animal
trait Fyle:\n  val läte: String\n  def väsnas: Unit = print(läte * 2)\n  val ärSimkunnig: Boolean\n  val ärFlygkunnig: Boolean	trait Fly:\n  val noise: String\n  def behaves: Unit = print(noise * 2)\n  val isWaterproof: Boolean\n  val isFlightCapable: Boolean
trait KanSimma       __C0__ val ärSimkunnig = true __C1__\ntrait KanInteSimma   __C2__ val ärSimkunnig = false __C3__\ntrait KanFlyga       __C4__ val ärFlygkunnig = true __C5__\ntrait KanKanskeFlyga __C6__ val ärFlygkunnig = math.random() < 0.8	trait CanSwim       __C0__ val isSwimmable = true __C1__\ntrait CannotSwim    __C2__ val isSwimmable = false __C3__\ntrait CanFly        __C4__ val isFlyable = true __C5__\ntrait MayBe ableToFly __C6__ val isFlyable = math.random() < 0.8
trait KanSkalas:\n  self: Grönsak =>\n  def viktEfterSkalning = 0.99 * vikt	trait Scalable:\n  self: Vegetable =>\n  def weightAfterScaling = 0.99 * vikt
trait Pair[T]:\n  def x: T\n  def y: T\n  def tuple: (T, T) = (x, y)	trait Pair[T] :\n  def x: T\n  def y: T\n  def tuple: (T, T) = (x, y)
trait Shape:\n  def pos: Point\n  def move(dx: Double, dy: Double): Shape	trait Shape:\n  def pos: Point\n  def move(dx: Double, dy: Double): Shape
trait Shape:\n  def pos: Point\n  def move(dx: Double, dy: Double): Shape\n  def moveTo(x: Double, y: Double): Shape	trait Shape:\n  def pos: Point\n  def move(dx: Double, dy: Double): Shape\n  def moveTo(x: Double, y: Double): Shape
trait Shape:\n  def pos: Point\n  def move(dx: Double, dy: Double): Shape\n  def moveTo(x: Double, y: Double): Shape\n  infix def distanceTo(that: Shape): Double = pos.distanceTo(that.pos)	trait Shape:\n  def pos: Point\n  def move(dx: Double, dy: Double): Shape\n  def moveTo(x: Double, y: Double): Shape\n  infix def distanceTo(that: Shape): Double = pos.distanceTo(that.pos)
transformerar element i befintlig samling\n__C0__\nExempel:	transforms an element in an existing collection \n__C0__\nExample:
